County,Subcounty,Ward,Latitude,Longitude,gid,pop2009,uid,scuid,cuid
Kilifi,Rabai,Rabai/Kisurutini,-3.9399816615561916,39.55871061826206,1844,43144.0,mi5ayQN77v7,hJf4rt7cvI6,nrI2khZx3d0
Kilifi,Rabai,Rurumaward,-3.8798029731361305,39.585605572126234,1842,21709.0,u36eldinqnE,hJf4rt7cvI6,nrI2khZx3d0
Kirinyaga,Kirinyaga Central,Inoi,-0.3402350536257184,37.30743788331168,515,27327.0,upv9qERTCCI,JKNaaTjVapG,Ulj33KBau7V
Kirinyaga,Kirinyaga Central,Kanyekini,-0.5541982347278431,37.27718768522399,513,32333.0,WtvrxP6Ra8K,JKNaaTjVapG,Ulj33KBau7V
Kirinyaga,Kirinyaga Central,Kerugoya,-0.49808454130408275,37.28449534643541,514,30336.0,pToDCseGSVa,JKNaaTjVapG,Ulj33KBau7V
Kirinyaga,Kirinyaga Central,Mutira,-0.4666007114137307,37.23379890628967,512,23359.0,xFI9cbIii9H,JKNaaTjVapG,Ulj33KBau7V
Kirinyaga,Kirinyaga East,Baragwi,-0.5070145917950182,37.3468278901674,505,20027.0,zY1T5H8vk9z,yOaHQLOLd1H,Ulj33KBau7V
Kirinyaga,Kirinyaga East,Kabare,-0.4856243402618964,37.315686871093675,504,38489.0,E8dTFNJYgtl,yOaHQLOLd1H,Ulj33KBau7V
Kirinyaga,Kirinyaga East,Karumandi,-0.4462485768319679,37.35096803052306,508,23902.0,jlthZ0Rz41H,yOaHQLOLd1H,Ulj33KBau7V
Kirinyaga,Kirinyaga East,Ngariama,-0.44557162816611723,37.39855203428825,507,18064.0,ClOFuXgqcFJ,yOaHQLOLd1H,Ulj33KBau7V
Kirinyaga,Kirinyaga East,Njukiine,-0.5125055666505581,37.40117521776855,506,24190.0,hnLq51q52zo,yOaHQLOLd1H,Ulj33KBau7V
Kirinyaga,Kirinyaga North/Mwea West,Kangai,-0.6176741382210664,37.298262660312915,497,19300.0,fghL5DnydV2,f6EOn3xI9YH,Ulj33KBau7V
Kirinyaga,Kirinyaga North/Mwea West,Mutithi,-0.698594154234625,37.28014787472286,496,26864.0,K3uHCihezz7,f6EOn3xI9YH,Ulj33KBau7V
Kirinyaga,Kirinyaga North/Mwea West,Thiba,-0.6782389508975452,37.3291069039315,498,23219.0,Fx3891QAEv0,f6EOn3xI9YH,Ulj33KBau7V
Kirinyaga,Kirinyaga North/Mwea West,Wamumu,-0.7371386252135629,37.3760285895928,499,17881.0,zMPe9KHPLp0,f6EOn3xI9YH,Ulj33KBau7V
Kirinyaga,Kirinyaga South,Gathigiriri,-0.6600450420943355,37.39182012857644,502,18337.0,tWc3XLOEMO1,jHmpQUlnkQk,Ulj33KBau7V
Kirinyaga,Kirinyaga South,Murinduko,-0.6179234440372683,37.43546248230321,501,28250.0,yXzhbb6Zwi8,jHmpQUlnkQk,Ulj33KBau7V
Kirinyaga,Kirinyaga South,Nyangati,-0.5922574990382494,37.34814520033892,500,25016.0,Gsl9Z7f1kbX,jHmpQUlnkQk,Ulj33KBau7V
Kirinyaga,Kirinyaga South,Tebere,-0.6944459335625845,37.40115182082202,503,31645.0,qrCcjRw4mdw,jHmpQUlnkQk,Ulj33KBau7V
Kirinyaga,Kirinyaga West,Kariti,-0.6199736697109416,37.19322206434347,511,27943.0,LAhI3yCEdB1,A34NiI4rgnf,Ulj33KBau7V
Kirinyaga,Kirinyaga West,Kiine,-0.5563586307893462,37.20433852212435,510,41036.0,BSHD4ORT4xu,A34NiI4rgnf,Ulj33KBau7V
Kirinyaga,Kirinyaga West,Mukure,-0.5113432075328281,37.215957992219856,509,30536.0,fCiM1MhUvOj,A34NiI4rgnf,Ulj33KBau7V
Kisii,Bobasi,Basi Central,-0.8358936426989347,34.84155364545048,1979,23346.0,UGCnusbnkFI,cooDDG3Lh3A,sPkRcDvhGWA
Kisii,Bobasi,Bassi Bogetaorio,-0.8969413198997798,34.829595676017206,1981,34166.0,u15fCmBOYHT,cooDDG3Lh3A,sPkRcDvhGWA
Kisii,Bobasi,Bobasi Boitangare,-0.792770100786786,34.79872601489333,1984,20562.0,wXOHBThI5Kf,cooDDG3Lh3A,sPkRcDvhGWA
Kisii,Bobasi,Bobasi Chache,-0.7388295506607477,34.743631923901454,1982,22004.0,Xwhn2CB2cZ3,cooDDG3Lh3A,sPkRcDvhGWA
Kisii,Bobasi,Masige East,-0.8306622185331983,34.792018016454364,1978,19170.0,ZmF6haTsiNT,cooDDG3Lh3A,sPkRcDvhGWA
Kisii,Bobasi,Masige West,-0.8399103401433555,34.77035051810054,1977,18492.0,kNhuVMT4NIA,cooDDG3Lh3A,sPkRcDvhGWA
Kisii,Bobasi,Nyacheki,-0.8878912559162596,34.877996147504234,1980,31088.0,oAXSVQp3K0O,cooDDG3Lh3A,sPkRcDvhGWA
Kisii,Bobasi,Sameta Mokwerero,-0.7801800327111834,34.759054362154586,1983,21246.0,qH2ke0Qrbu7,cooDDG3Lh3A,sPkRcDvhGWA
Kisii,Bomachoge Borabu,Bokimonge,-0.9122069824108914,34.7529153869795,1975,33499.0,F0FgIasVA92,ntRK47D5dYL,sPkRcDvhGWA
Kisii,Bomachoge Borabu,Bombaba Borabu,-0.8978083682942496,34.77590242557329,2273,23724.0,q6eyMKDnFA0,ntRK47D5dYL,sPkRcDvhGWA
Kisii,Bomachoge Borabu,Boochi Borabu,-0.9109228598706022,34.80599542273305,2274,16273.0,iklOZN0Ok77,ntRK47D5dYL,sPkRcDvhGWA
Kisii,Bomachoge Borabu,Magenche,-0.92952789603775,34.717330844616235,1976,33703.0,DHNNNbrtKX9,ntRK47D5dYL,sPkRcDvhGWA
Kisii,Bomachoge Chache,Boochi Tendere,-0.8071420738895593,34.72108421371054,1986,33197.0,R8gqeFZV0qT,YqYSkwmOtiR,sPkRcDvhGWA
Kisii,Bomachoge Chache,Bosoti Sengera,-0.8567637480807336,34.7074115945581,1987,36851.0,BNC4x8wPAsw,YqYSkwmOtiR,sPkRcDvhGWA
Kisii,Bomachoge Chache,Majoge Basi,-0.7498491404288975,34.70114996965546,1985,23482.0,fOorbUi6HUx,YqYSkwmOtiR,sPkRcDvhGWA
Kisii,Bonchari,Bogiakumu,-0.6725653637333645,34.72832719208469,1966,27694.0,JKJtpBP77A1,zCCIu1Vi3Wh,sPkRcDvhGWA
Kisii,Bonchari,Bomariba,-0.6305257975642372,34.695012362314436,1965,20618.0,lRfveTknPgF,zCCIu1Vi3Wh,sPkRcDvhGWA
Kisii,Bonchari,Bomorenda,-0.695783184731401,34.7074258987879,1967,31952.0,MyzWMCaSFlX,zCCIu1Vi3Wh,sPkRcDvhGWA
Kisii,Bonchari,Riana,-0.670500085684422,34.6625518195665,1968,34351.0,f2pOlRPY9gE,zCCIu1Vi3Wh,sPkRcDvhGWA
Kisii,Kitutu Chache North,Kegogi,-0.5336911379688272,34.84169019897462,2002,20558.0,O8hNbyssZJJ,cQkF9l9wePP,sPkRcDvhGWA
Kisii,Kitutu Chache North,Marani,-0.5766726096507845,34.78044450355532,2001,28161.0,BR5uAoEu5yV,cQkF9l9wePP,sPkRcDvhGWA
Kisii,Kitutu Chache North,Monyerero,-0.5740898342119869,34.856932299198824,1999,27611.0,PwxIcksWPYQ,cQkF9l9wePP,sPkRcDvhGWA
Kisii,Kitutu Chache North,Sensi,-0.5741084053522083,34.81187910580522,2000,27539.0,SmXNTLIxvM0,cQkF9l9wePP,sPkRcDvhGWA
Kisii,Kitutu Chache South,Bogeka,-0.6102034083553775,34.75001583576662,2004,13254.0,TwsN9rzFim6,gPR82w2xgJZ,sPkRcDvhGWA
Kisii,Kitutu Chache South,Bogusero,-0.5881092232771907,34.725623048020864,2003,24872.0,rWETDR5My3k,gPR82w2xgJZ,sPkRcDvhGWA
Kisii,Kitutu Chache South,Kisii Central,-0.6641608770560903,34.76473793543885,2006,50363.0,erVsVGwRwBc,gPR82w2xgJZ,sPkRcDvhGWA
Kisii,Kitutu Chache South,Nyakoe,-0.6283394266072715,34.76276919960602,2005,23096.0,z8JmM1WxmgG,gPR82w2xgJZ,sPkRcDvhGWA
Kisii,Kitutu Chache South,Nyatieko,-0.6446496772981313,34.79403841684329,2007,20546.0,Dvfw4PI207c,gPR82w2xgJZ,sPkRcDvhGWA
Kisii,Nyaribari Chache,Birongo,-0.7625086703067654,34.88005190155188,1997,19368.0,g8iPQGXNRmg,fFh3beH29fD,sPkRcDvhGWA
Kisii,Nyaribari Chache,Bobaracho,-0.7110534597750752,34.806393336689275,1993,29338.0,H5US8Zu9bIJ,fFh3beH29fD,sPkRcDvhGWA
Kisii,Nyaribari Chache,Ibeno,-0.7790903291459839,34.84138393528498,1998,20710.0,v0dNWrWeT7B,fFh3beH29fD,sPkRcDvhGWA
Kisii,Nyaribari Chache,Keumbu,-0.7397497467497407,34.84582948381108,1995,15024.0,fsE425Pq6Bo,fFh3beH29fD,sPkRcDvhGWA
Kisii,Nyaribari Chache,Kiogoro,-0.7455014327421787,34.79099251634384,1996,13102.0,o25UHSbQwGY,fFh3beH29fD,sPkRcDvhGWA
Kisii,Nyaribari Chache,Kisii Central,-0.7049134390998762,34.76450663467796,1994,32203.0,IO0zXx5HVO2,fFh3beH29fD,sPkRcDvhGWA
Kisii,Nyaribari Masaba,Gesusu,-0.8669674905948055,34.904774174678344,1991,25821.0,GC3CIljaAjo,A6Sj8RumZ0m,sPkRcDvhGWA
Kisii,Nyaribari Masaba,Ichuni,-0.7899498812110867,34.919972913432375,1988,27724.0,TSCRn3jEAXw,A6Sj8RumZ0m,sPkRcDvhGWA
Kisii,Nyaribari Masaba,Kiamokama,-0.8233637670711252,34.905420138989726,1992,20986.0,cpLjDOte8ze,A6Sj8RumZ0m,sPkRcDvhGWA
Kisii,Nyaribari Masaba,Masimba,-0.8700606787062476,34.9524910187273,1990,26013.0,CDUIv5RI0VU,A6Sj8RumZ0m,sPkRcDvhGWA
Kisii,Nyaribari Masaba,Nyamasibi,-0.8433145303256341,34.97158059247098,1989,21526.0,CbtRAlHp1JA,A6Sj8RumZ0m,sPkRcDvhGWA
Kisii,South Mugirango,Bogetenga,-0.7927453690951721,34.64687711434629,1971,26139.0,NZLSKCRL1O0,WHG67QCDRS9,sPkRcDvhGWA
Kisii,South Mugirango,Boikanga,-0.8234824998750029,34.663704234444815,1970,19866.0,OrArvkA4MbA,WHG67QCDRS9,sPkRcDvhGWA
Kisii,South Mugirango,Borabu Chitago,-0.9090408529460632,34.67776844852875,1972,39413.0,fBGAi2rHJgE,WHG67QCDRS9,sPkRcDvhGWA
Kisii,South Mugirango,Getenga,-0.9396609890440947,34.65868565870951,1974,14905.0,lY9h6WKKqjC,WHG67QCDRS9,sPkRcDvhGWA
Kisii,South Mugirango,Moticho,-0.8958351725096015,34.63507502726204,1973,26611.0,nbMilBEW7vk,WHG67QCDRS9,sPkRcDvhGWA
Kisii,South Mugirango,Tabaka,-0.7413693041869789,34.6556264709837,1969,32115.0,e0kbTojCjio,WHG67QCDRS9,sPkRcDvhGWA
Kisumu,Kisumu Central,Kondele,-0.08950912888673387,34.778701227754205,1924,48004.0,pOsTvaq49pN,OpLt8IgyHop,tAbBVBbueqD
Kisumu,Kisumu Central,Market Milimani,-0.1097120002405304,34.75509550121498,1923,18902.0,wTeTHBlXnQj,OpLt8IgyHop,tAbBVBbueqD
Kisumu,Kisumu Central,Migosi,-0.07555668140024592,34.78174675578317,1921,19826.0,oz6zXuKWiR9,OpLt8IgyHop,tAbBVBbueqD
Kisumu,Kisumu Central,Nyalenda B,-0.13251285464883356,34.74903807495743,1925,32430.0,yz3WGD5x3v2,OpLt8IgyHop,tAbBVBbueqD
Kisumu,Kisumu Central,Railways,-0.07811839941663616,34.75363665689245,1920,34924.0,ZplKg3SMkIC,OpLt8IgyHop,tAbBVBbueqD
Kisumu,Kisumu Central,Shauri Moyo Kaloleni,-0.09871004162400435,34.77019161108523,1922,14806.0,UqLylL8NY0G,OpLt8IgyHop,tAbBVBbueqD
Kisumu,Kisumu East,Kajulu,-0.03293290621173452,34.79212178912523,1910,40876.0,xyzeTkTa8o7,PRpKwAloU5b,tAbBVBbueqD
Kisumu,Kisumu East,Kolwa Central,-0.11481383142060027,34.78991429624579,1914,31739.0,ml7KNIMIuvz,PRpKwAloU5b,tAbBVBbueqD
Kisumu,Kisumu East,Kolwa East,-0.11667659494637751,34.826075858341596,1911,21288.0,kQXcKGM8chb,PRpKwAloU5b,tAbBVBbueqD
Kisumu,Kisumu East,Manyatta B,-0.09967985423771553,34.783091411255334,1912,27952.0,It7fWcKbcZX,PRpKwAloU5b,tAbBVBbueqD
Kisumu,Kisumu East,Nyalenda A,-0.11665601860910164,34.773752425814116,1913,28269.0,roJc7UkCD2l,PRpKwAloU5b,tAbBVBbueqD
Kisumu,Kisumu West,Central Kisumu,-0.07563450793418434,34.712680198932794,1916,38128.0,Xs7PwQOVMmb,YzEDO9Mq4TR,tAbBVBbueqD
Kisumu,Kisumu West,North Kisumu,-0.03916659501547206,34.7165274976552,1917,24890.0,SPH4pigpmjD,YzEDO9Mq4TR,tAbBVBbueqD
Kisumu,Kisumu West,North West Kisumu,-0.023891385097035204,34.617022465196854,1919,23955.0,r6rYPoyjxvR,YzEDO9Mq4TR,tAbBVBbueqD
Kisumu,Kisumu West,South West Kisumu,-0.10819655094690525,34.63289930943986,1915,22126.0,hAzpUozlCyI,YzEDO9Mq4TR,tAbBVBbueqD
Kisumu,Kisumu West,West Kisumu,-0.05791030566611544,34.63089215637079,1918,22147.0,DP7qvMiw5Du,YzEDO9Mq4TR,tAbBVBbueqD
Kisumu,Muhoroni,Chemelil,-0.07561139463972404,35.14281784014478,1936,33078.0,WzjCQ2bnOk7,NmbwkQ5r5cB,tAbBVBbueqD
Kisumu,Muhoroni,Masogo/Nyang'Oma,-0.1256677698676492,35.051258819172055,1935,32496.0,FFfi4zTqdH2,NmbwkQ5r5cB,tAbBVBbueqD
Kisumu,Muhoroni,Miwani,-0.05766909652242393,34.9318071709979,1933,19426.0,PoYQc8biHf3,NmbwkQ5r5cB,tAbBVBbueqD
Kisumu,Muhoroni,Muhoroni Koru,-0.17786192940925483,35.253871865545044,1937,34457.0,cyChGO6tdNS,NmbwkQ5r5cB,tAbBVBbueqD
Kisumu,Muhoroni,Ombeyi,-0.110137628403848,34.9224210106761,1934,26307.0,cnOFVqKDVEi,NmbwkQ5r5cB,tAbBVBbueqD
Kisumu,Nyakach,Central Nyakach,-0.31789691692642424,34.920181822555286,1940,26960.0,go41UxgIdh5,kBQIjtWUBqj,tAbBVBbueqD
Kisumu,Nyakach,North Nyakach,-0.27899653201829827,34.96651380487386,1939,31829.0,G2B9ridstXR,kBQIjtWUBqj,tAbBVBbueqD
Kisumu,Nyakach,South East Nyakach,-0.37278010945804496,34.97606378903247,1942,30527.0,TAZBFBDq6KC,kBQIjtWUBqj,tAbBVBbueqD
Kisumu,Nyakach,South West Nyakach,-0.3827451280580093,34.91177428755212,1938,17322.0,oTl0WEQrKtX,kBQIjtWUBqj,tAbBVBbueqD
Kisumu,Nyakach,West Nyakach,-0.34435509791214447,34.835923156644164,1941,26403.0,cSmqxMnL3hd,kBQIjtWUBqj,tAbBVBbueqD
Kisumu,Nyando,Ahero,-0.1940933408370102,34.933710675625626,1944,36306.0,F1etBBfosCl,iRK9uABUTVZ,tAbBVBbueqD
Kisumu,Nyando,Awasi/Onjiko,-0.1793259159904558,35.061751990403735,1943,26071.0,Vi7hrFiryu0,iRK9uABUTVZ,tAbBVBbueqD
Kisumu,Nyando,East Kano/Wawidhi,-0.2290319364563282,35.001995819193795,1930,17334.0,ONutw6s6W4y,iRK9uABUTVZ,tAbBVBbueqD
Kisumu,Nyando,Kabonyo Kanyagwal,-0.22775505456114087,34.84225596503979,1931,25065.0,LCXl4ftRJYy,iRK9uABUTVZ,tAbBVBbueqD
Kisumu,Nyando,Kobura,-0.16417322683442587,34.85836451339967,1932,36261.0,s2NvoXiAGWj,iRK9uABUTVZ,tAbBVBbueqD
Kisumu,Seme,Central Seme,-0.11673148706107833,34.50219279586508,1927,23213.0,o6cVZ72goEk,LRNmnMw1fBs,tAbBVBbueqD
Kisumu,Seme,East Seme,-0.09825954767590431,34.56612009911556,1928,21688.0,BRDtIETwfeW,LRNmnMw1fBs,tAbBVBbueqD
Kisumu,Seme,North Seme,-0.05612783190092812,34.51028786870827,1929,25448.0,b2DzrddWnYN,LRNmnMw1fBs,tAbBVBbueqD
Kisumu,Seme,West Seme,-0.13615795254023597,34.46478400316729,1926,28456.0,ulkhuNyw2MH,LRNmnMw1fBs,tAbBVBbueqD
Kitui,Kitui Central,Kyangwithya East,-1.3260363129501327,38.05864544300435,358,28257.0,XCMLultdtNW,MWqQbxWqACn,j8o6iO4Njsi
Kitui,Kitui Central,Kyangwithya West,-1.4130999870454046,37.92757945579972,356,26705.0,ENDuWpU74vp,MWqQbxWqACn,j8o6iO4Njsi
Kitui,Kitui Central,Miambani,-1.2339028031348693,38.10782209708451,354,22164.0,iu8wSlOZmfl,MWqQbxWqACn,j8o6iO4Njsi
Kitui,Kitui Central,Mulango,-1.4893160872750484,37.966380478806435,357,28573.0,KBHoROCFohc,MWqQbxWqACn,j8o6iO4Njsi
Kitui,Kitui Central,Township,-1.3532142793672075,38.00483518410358,355,26016.0,xM6qhREfp7o,MWqQbxWqACn,j8o6iO4Njsi
Kitui,Kitui East,Chuluni,-1.454204938624121,38.13302252348378,361,22046.0,CHn58eAvVl9,d0Gu8FrRM0Y,j8o6iO4Njsi
Kitui,Kitui East,Endau/Malalani,-1.2838129719295965,38.720498853909106,363,15506.0,p0vnle5S7g2,d0Gu8FrRM0Y,j8o6iO4Njsi
Kitui,Kitui East,Mutitu/Kaliku,-1.2736656208245491,38.29873983791212,364,19098.0,qWZAzrzTN2v,d0Gu8FrRM0Y,j8o6iO4Njsi
Kitui,Kitui East,Nzambani,-1.422291007362624,38.0502365243941,360,18126.0,Ekb0OY8S4Jm,d0Gu8FrRM0Y,j8o6iO4Njsi
Kitui,Kitui East,Voo/Kyamatu,-1.585333856892185,38.423447858054026,362,23011.0,fYDplrDSXQI,d0Gu8FrRM0Y,j8o6iO4Njsi
Kitui,Kitui East,Zombe/Mwitika,-1.4496739460808337,38.288942940887004,359,25452.0,fgZAe9zffHF,d0Gu8FrRM0Y,j8o6iO4Njsi
Kitui,Kitui Rural,Kanyangi,-1.772765378399039,37.929573139828506,353,22094.0,pesguszdkri,vbauk0RRq9N,j8o6iO4Njsi
Kitui,Kitui Rural,Kisasi,-1.5974002863361618,37.97195403967105,350,26759.0,ZkMkC815uDw,vbauk0RRq9N,j8o6iO4Njsi
Kitui,Kitui Rural,Kwavonza/Yatta,-1.3500090494537091,37.76883407242608,352,30732.0,LHmp6sPE2w7,vbauk0RRq9N,j8o6iO4Njsi
Kitui,Kitui Rural,Mbitini,-1.5517825180809997,38.08391795740785,351,24858.0,MLjJaYTdwrs,vbauk0RRq9N,j8o6iO4Njsi
Kitui,Kitui South,Athi,-2.4476057731204737,38.53960840165204,370,35437.0,amA6INYYpDG,d3hSQ3EtnPk,j8o6iO4Njsi
Kitui,Kitui South,Ikanga/Kyatune,-1.731422897108731,38.080600867687956,365,36185.0,BLSmZHA1d92,d3hSQ3EtnPk,j8o6iO4Njsi
Kitui,Kitui South,Ikutha,-2.0564598942764087,38.225941182302996,368,26176.0,hwHZgY7hwgN,d3hSQ3EtnPk,j8o6iO4Njsi
Kitui,Kitui South,Kanziko,-2.005321634362793,38.35530306076156,369,18664.0,zNPxEQ4AIcH,d3hSQ3EtnPk,j8o6iO4Njsi
Kitui,Kitui South,Mutha,-1.7756242394186899,38.69056723489374,367,25138.0,V2yqe9L0ha7,d3hSQ3EtnPk,j8o6iO4Njsi
Kitui,Kitui South,Mutomo,-1.8321435034781863,38.18625383399762,366,24450.0,ToGeasli0pe,d3hSQ3EtnPk,j8o6iO4Njsi
Kitui,Kitui West,Kauwi,-1.196493643622394,37.84621238829198,347,25385.0,T9ZjyItHbW9,cmWAJB5kCDW,j8o6iO4Njsi
Kitui,Kitui West,Kwamutonga/Kithumula,-1.2927098021352241,37.878408375124,349,18708.0,rWDqxS3mGCY,cmWAJB5kCDW,j8o6iO4Njsi
Kitui,Kitui West,Matinyani,-1.2992190147543208,37.983304481912896,348,24081.0,fIEkqCnDeKD,cmWAJB5kCDW,j8o6iO4Njsi
Kitui,Kitui West,Mutongoni,-1.185112491789108,37.97582597840033,346,34140.0,IgBhlSMshmk,cmWAJB5kCDW,j8o6iO4Njsi
Kitui,Mwingi Central Sub- County,Central,-0.9818630689145748,38.09248597272062,340,18846.0,vvsB9Kldjzy,uE7HKhqPOtf,j8o6iO4Njsi
Kitui,Mwingi Central Sub- County,Kivou,-0.9200741649312328,38.13101725398685,341,24886.0,Xl4sI0chC8S,uE7HKhqPOtf,j8o6iO4Njsi
Kitui,Mwingi Central Sub- County,Mui,-1.0359470288412544,38.22718609981268,344,19628.0,XBMMn5fIwkJ,uE7HKhqPOtf,j8o6iO4Njsi
Kitui,Mwingi Central Sub- County,Nguni,-0.834699972213382,38.551806704747754,342,29313.0,rPWcODiKrP8,uE7HKhqPOtf,j8o6iO4Njsi
Kitui,Mwingi Central Sub- County,Nuu,-1.0421618690519767,38.52770580314026,343,27644.0,WOJ90HLwb6o,uE7HKhqPOtf,j8o6iO4Njsi
Kitui,Mwingi Central Sub- County,Waita,-0.8001842213173476,38.144559882940875,345,20890.0,sTm9i4x7TTQ,uE7HKhqPOtf,j8o6iO4Njsi
Kitui,Mwingi North,Kyuso,-0.5334492649878875,38.20357278645992,332,40375.0,WJLrTzwzXNb,KXM9VnhuLfP,j8o6iO4Njsi
Kitui,Mwingi North,Mumoni,-0.5969663356790245,38.00122159853961,333,34225.0,uyBigxC7fHZ,KXM9VnhuLfP,j8o6iO4Njsi
Kitui,Mwingi North,Ngomeni,-0.5857778831024477,38.54599483223234,331,18447.0,zR0sWpigMWE,KXM9VnhuLfP,j8o6iO4Njsi
Kitui,Mwingi North,Tharaka,-0.366579467239217,38.04725996853355,335,13084.0,bBYJtOmYctd,KXM9VnhuLfP,j8o6iO4Njsi
Kitui,Mwingi North,Tseikuru,-0.2584095662719809,38.344728089540766,334,33836.0,RJxeNbjGm71,KXM9VnhuLfP,j8o6iO4Njsi
Kitui,Mwingi West,Kiomo/Kyethani,-0.8715060048877245,37.97158402445713,339,25897.0,vpiZlB5cdK7,svwbDnzhgik,j8o6iO4Njsi
Kitui,Mwingi West,Kyome/Thaana,-0.9821089208156438,37.93448265267368,336,26274.0,tKZn1p295Nb,svwbDnzhgik,j8o6iO4Njsi
Kitui,Mwingi West,Migwani,-1.0806642614909427,38.07897086444085,338,24338.0,Apa4iLKG02o,svwbDnzhgik,j8o6iO4Njsi
Kitui,Mwingi West,Nguutani,-1.0947321372723742,37.923479638482206,337,27265.0,wBisHlJd2aK,svwbDnzhgik,j8o6iO4Njsi
Kwale,Kinango,Chengoni/Samburu,-3.7783610598949937,39.26609268963538,1907,32641.0,TwX1KTjb8Qp,LOgbecTRkbp,N7YETT3A9r1
Kwale,Kinango,Kasemeni,-3.999919120756798,39.43679080118352,1909,33642.0,aom47Uzq1RZ,LOgbecTRkbp,N7YETT3A9r1
Kwale,Kinango,Kinango,-4.087540662726905,39.425927312314684,1905,32571.0,PrGoCfZ06gm,LOgbecTRkbp,N7YETT3A9r1
Kwale,Kinango,Mackinon Road,-3.8014844493511712,39.120539266443785,1906,31128.0,wfUbX2QagwS,LOgbecTRkbp,N7YETT3A9r1
Kwale,Kinango,Mwavumbo,-3.900769179936324,39.40810495984454,1908,31902.0,vjeHNVWOsRk,LOgbecTRkbp,N7YETT3A9r1
Kwale,Kinango,Ndavaya,-4.189687860099118,39.1058756655836,1903,27816.0,YZvux1SW3bs,LOgbecTRkbp,N7YETT3A9r1
Kwale,Kinango,Puma,-4.057815204163251,39.05215140178224,1904,19860.0,QEGPqON6Zcj,LOgbecTRkbp,N7YETT3A9r1
Kwale,Lunga Lunga,Dzombo,-4.4533955202629585,39.21945276299404,1895,41509.0,lijbuerznbA,TdcYaufNV4p,N7YETT3A9r1
Kwale,Lunga Lunga,Mwereni,-4.278036323486854,38.85981474518449,1896,34628.0,PBhYjIVYdhk,TdcYaufNV4p,N7YETT3A9r1
Kwale,Lunga Lunga,Pongwe Kikoneni,-4.5359910516013455,39.32908026875977,1894,41098.0,oJkRlx56eac,TdcYaufNV4p,N7YETT3A9r1
Kwale,Lunga Lunga,Vanga,-4.57302286293587,39.14917945564031,1897,36119.0,HEKTLM0EwH0,TdcYaufNV4p,N7YETT3A9r1
Kwale,Matuga,Kubo South,-4.304644441602873,39.37271185703613,1901,23466.0,dQkHuP0kVjq,wUNEDOnx9uB,N7YETT3A9r1
Kwale,Matuga,Mkongani,-4.257804772465522,39.28439756730166,1902,37318.0,rzPzDuVVuqw,wUNEDOnx9uB,N7YETT3A9r1
Kwale,Matuga,Tiwi,-4.230207551538617,39.56381491200205,1900,19409.0,JBSYO3skSW5,wUNEDOnx9uB,N7YETT3A9r1
Kwale,Matuga,Tsimba Golini,-4.16449380104912,39.50618675397284,1898,34002.0,HLbG24kuSHF,wUNEDOnx9uB,N7YETT3A9r1
Kwale,Matuga,Waa Ngombeni,-4.155198347410643,39.594647773057744,1899,37783.0,XZNJ3zaiaZH,wUNEDOnx9uB,N7YETT3A9r1
Kwale,Msambweni,Gombato Bongwe,-4.284419929387302,39.533379364420924,1890,34846.0,ByAmsolBen5,ADMywdLwoRX,N7YETT3A9r1
Kwale,Msambweni,Kinondo,-4.379430097500507,39.494527561927875,1892,22857.0,pOKIONEzUyF,ADMywdLwoRX,N7YETT3A9r1
Kwale,Msambweni,Ramisi,-4.463897983921065,39.41398110581629,1893,38707.0,VGENlt3MTt7,ADMywdLwoRX,N7YETT3A9r1
Kwale,Msambweni,Ukunda,-4.311105009613241,39.55973404409543,1891,38629.0,iBuXrh8ESS2,ADMywdLwoRX,N7YETT3A9r1
Laikipia,Laikipia East,Nanyuki,0.022656550729985767,37.08957908402541,820,28485.0,DpYpJ6E1vRc,pF6qPMIlHte,xuFdFy6t9AH
Laikipia,Laikipia East,Ngobit,-0.04268441036419092,36.701920309691445,817,23978.0,pxHH7AAkfR6,pF6qPMIlHte,xuFdFy6t9AH
Laikipia,Laikipia East,Thingithu,0.022897823421622214,37.02411642393828,819,20836.0,AMlucMGQuxK,pF6qPMIlHte,xuFdFy6t9AH
Laikipia,Laikipia East,Tigithi,-0.11941032139404592,36.91546159825503,818,27062.0,ccNXklFrzuP,pF6qPMIlHte,xuFdFy6t9AH
Laikipia,Laikipia East,Umande,0.19493647856443355,37.125579915846465,821,16201.0,GpddBXmXl2i,pF6qPMIlHte,xuFdFy6t9AH
Laikipia,Laikipia North,Mugogodo East,0.32292819882962337,37.2476629372367,825,23412.0,qZ5JBQj1DxJ,RJyUfi5BQUm,xuFdFy6t9AH
Laikipia,Laikipia North,Mugogodo West,0.42940710189165515,37.01302856348209,824,13715.0,Zrkf6cQj2AP,RJyUfi5BQUm,xuFdFy6t9AH
Laikipia,Laikipia North,Segera,0.21992424300879726,36.88071578584572,823,16002.0,Kx1h1yqLZh9,RJyUfi5BQUm,xuFdFy6t9AH
Laikipia,Laikipia North,Sosian,0.6065492092848809,36.64904868361418,822,26077.0,Dg8SGNnGQny,RJyUfi5BQUm,xuFdFy6t9AH
Laikipia,Laikipia West,Githiga,0.42952263259770596,36.300434182007464,813,28102.0,pgF7Kz2WZPu,pXbWrnFPpKb,xuFdFy6t9AH
Laikipia,Laikipia West,Igwamiti,0.10013221112692239,36.34489685617292,815,69491.0,q38k1nKzsRS,pXbWrnFPpKb,xuFdFy6t9AH
